,Unnamed: 0,id,fecha_de_i,fecha_fina,fechaasign,fechalegal,nombreunid,codestado,codtrabajo,actividad,barrio,com1,com2,causal,orden,solicitud,cliente,producto,consecruta,codruta,x,y,id_download,sentinel_img_date,landsat_img_date,date_diff_img,date_diff_leak,sentinel_cloud,landsat_cloud,rmse
502,502,35476.0,2021-02-11,2021-02-11,2021-02-12,2021-02-12,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INFO IV CENTENARIO FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 2.00*1.00,"SE REPARA FTC, GENERA BA",22168986.0,,237618.0,237618.0,122.0,SECTOR 02/BLOQUE 02 - RUTA 212707,781192.766882,2421110.94049,35476.0,2021-01-29,2021-02-01,3 days,-14 days,0.168836,3.24,216.8985129656271
503,503,35478.0,2021-02-11,2021-02-11,2021-02-12,2021-02-12,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ZONA CENTRO DTO. CENTRO,,SE REPARO FUGA EN TOMA CENTRAL               ARROYO 2.00*.80   1.30*.60,"SE REPARA FTC, GENERA BA",22169016.0,,55511.0,55511.0,23.0,SECTOR 07/BLOQUE 02 - RUTA 708500,779213.520513,2422207.7935,35478.0,2021-01-29,2021-02-01,3 days,-14 days,0.168836,3.24,164.01480082477372
504,504,36252.0,2021-02-15,2021-02-15,2021-02-16,2021-02-16,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ZONA CENTRO DTO. NORTE,,SE REPARO FUGA EN TOMA CENTRAL         ARROYO 4.50*1.30     3.10*.70,"SE REPARA FTC, GENERA BA",22241570.0,,199611.0,199611.0,142.0,SECTOR 01/BLOQUE 01 - RUTA 100301,779432.929555,2422290.86923,36252.0,2021-02-06,2021-02-08,2 days,-10 days,0.057292,0.02,185.1432918568253
505,505,36045.0,2021-02-16,2021-02-16,2021-02-16,2021-02-16,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PARRAS FRACC.,,"sedestapo tuveria.tapada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482912663","SE REPARA FTC, GENERA BA",22241513.0,,93514.0,93514.0,34.0,SECTOR 05/BLOQUE 03 - RUTA 510004,781267.757,2426041.2858,36045.0,2021-02-06,2021-02-08,2 days,-10 days,0.057292,0.02,548.2366399312598
506,506,35793.0,2021-02-17,2021-02-17,2021-02-17,2021-02-17,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482932052","SE REPARA FTC, GENERA BA",22276645.0,,273093.0,273093.0,14.0,SECTOR 05/BLOQUE 09 - RUTA 519933,783080.283823,2423974.78524,35793.0,2021-02-06,2021-02-08,2 days,-11 days,0.057292,0.02,383.11971579846755
507,507,35794.0,2021-02-17,2021-02-17,2021-02-17,2021-02-17,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482932075","SE REPARA FTC, GENERA BA",22276653.0,,272980.0,272980.0,13.0,SECTOR 05/BLOQUE 09 - RUTA 519933,783079.556648,2423980.74638,35794.0,2021-02-06,2021-02-08,2 days,-11 days,0.057292,0.02,384.191020221397
508,508,36078.0,2021-02-17,2021-02-17,2021-02-18,2021-02-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,DE LA PURISIMA BARRIO,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 2.00*1.00,"SE REPARA FTC, GENERA BA",22311257.0,,43704.0,43704.0,80.0,SECTOR 02/BLOQUE 01 - RUTA 201500,780576.196233,2422228.27817,36078.0,2021-02-06,2021-02-08,2 days,-12 days,0.057292,0.02,175.12699592551868
509,509,35917.0,2021-02-17,2021-02-17,2021-02-17,2021-02-17,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SANTA ANITA FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482931948","SE REPARA FTC, GENERA BA",22276908.0,,37257.0,37257.0,4.0,SECTOR 05/BLOQUE 04 - RUTA 513000,780974.149989,2423844.32262,35917.0,2021-02-06,2021-02-08,2 days,-11 days,0.057292,0.02,267.48652719344665
510,510,35946.0,2021-02-17,2021-02-17,2021-02-17,2021-02-17,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,"un señalamiento,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482929854","SE REPARA FTC, GENERA BA",22276560.0,,221200.0,221200.0,269.0,SECTOR 05/BLOQUE 08 - RUTA 519403,784451.361299,2422720.05174,35946.0,2021-02-06,2021-02-08,2 days,-11 days,0.057292,0.02,271.64946832900887
511,511,35905.0,2021-02-18,2021-02-18,2021-02-19,2021-02-19,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CASA BLANCA FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 2.00*1.20,"SE REPARA FTC, GENERA BA",22342795.0,,79711.0,79711.0,180.0,SECTOR 10/BLOQUE 02 - RUTA MO0023,781753.27555,2419068.36518,35905.0,2021-02-06,2021-02-08,2 days,-13 days,0.057292,0.02,494.691622120198
512,512,36456.0,2021-02-19,2021-02-19,2021-02-19,2021-02-19,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525482968796","SE REPARA FTC, GENERA BA",22343065.0,,65993.0,65993.0,40.0,SECTOR 05/BLOQUE 10 - RUTA 519922,783297.028412,2424037.40932,36456.0,2021-02-06,2021-02-08,2 days,-13 days,0.057292,0.02,386.0254398996856
513,513,36421.0,2021-02-23,2021-02-23,2021-02-24,2021-02-24,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 2.30*1.00,"SE REPARA FTC, GENERA BA",22420617.0,,178365.0,178365.0,89.0,SECTOR 10/BLOQUE 02 - RUTA MO0013,782156.024548,2418995.09012,36421.0,2021-02-06,2021-02-08,2 days,-18 days,0.057292,0.02,481.32393787690444
514,514,36318.0,2021-02-25,2021-02-25,2021-02-26,2021-02-26,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAURELES DEL SUR FRACC.,,SE REPARO FUGA EN TOMA CENTRAL        ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",22463475.0,,205929.0,205929.0,34.0,SECTOR 10/BLOQUE 01 - RUTA MO0147,782201.75,2416032.475,36318.0,2021-02-06,2021-02-08,2 days,-20 days,0.057292,0.02,401.6471764294448
515,515,36168.0,2021-02-26,2021-02-26,2021-02-26,2021-02-26,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,REAL DE HACIENDAS FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483056591","SE REPARA FTC, GENERA BA",22463338.0,,4729.0,4729.0,256.0,SECTOR 12/BLOQUE 01 - RUTA 120602,785064.9194,2423302.646,36168.0,2021-02-06,2021-02-08,2 days,-20 days,0.057292,0.02,345.1840302547827
516,516,36167.0,2021-02-26,2021-02-26,2021-02-26,2021-02-26,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,REAL DE HACIENDAS FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483056186","SE REPARA FTC, GENERA BA",22463336.0,,235337.0,235337.0,235.0,SECTOR 12/BLOQUE 01 - RUTA 120602,785054.3622,2423277.0891,36167.0,2021-02-06,2021-02-08,2 days,-20 days,0.057292,0.02,345.1801925006116
517,517,36238.0,2021-02-27,2021-02-27,2021-03-02,2021-03-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. STA. ELENA FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.20*.80 3 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",22524289.0,,150014.0,150014.0,127.0,SECTOR 03/BLOQUE 02 - RUTA 310505,778577.975116,2420334.94636,36238.0,2021-02-06,2021-02-08,2 days,-24 days,0.057292,0.02,273.6840483463287
518,518,36236.0,2021-02-27,2021-02-27,2021-03-02,2021-03-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAURELES DEL SUR FRACC.,,SE REPARO FUGA EN TOMA CENTRAL           BANQUETA 1.00*.70,"SE REPARA FTC, GENERA BA",22524273.0,,124534.0,124534.0,32.0,SECTOR 10/BLOQUE 01 - RUTA MO0147,782189.75,2416032.535,36236.0,2021-02-06,2021-02-08,2 days,-24 days,0.057292,0.02,403.30799973951764
519,519,36099.0,2021-03-01,2021-03-01,2021-03-01,2021-03-01,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,,"se reparo tubo y dos tomas del 801 y 803,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483072203","SE REPARA FTC, GENERA BA",22470987.0,,169491.0,169491.0,60.0,SECTOR 05/BLOQUE 06 - RUTA 519900,784639.050546,2421504.7008,36099.0,2021-02-06,2021-02-08,2 days,-23 days,0.057292,0.02,353.6104394464538
520,520,36435.0,2021-03-03,2021-03-03,2021-03-04,2021-03-04,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 6.00*.70,"SE REPARA FTC, GENERA BA",22585786.0,,133586.0,133586.0,148.0,SECTOR 10/BLOQUE 04 - RUTA MO0089,784158.335432,2418360.49225,36435.0,2021-02-06,2021-02-08,2 days,-26 days,0.057292,0.02,317.2196996323156
521,521,36275.0,2021-03-03,2021-03-03,2021-03-03,2021-03-03,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FATIMA COL.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483113549","SE REPARA FTC, GENERA BA",22557317.0,,268561.0,268561.0,243.0,SECTOR 08/BLOQUE 02 - RUTA 819501,778094.908474,2425554.10752,36275.0,2021-02-06,2021-02-08,2 days,-25 days,0.057292,0.02,345.7676273247662
522,522,36433.0,2021-03-03,2021-03-03,2021-03-03,2021-03-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,"se reparo tubo pvc de 3 pulgadas y mismo bache con numero de orden 22556704,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483113416","SE REPARA FTC, GENERA BA",22556702.0,,228840.0,228840.0,140.0,SECTOR 05/BLOQUE 09 - RUTA 519928,782985.15293,2423411.07873,36433.0,2021-02-06,2021-02-08,2 days,-25 days,0.057292,0.02,330.4105194677235
523,523,36182.0,2021-03-03,2021-03-03,2021-03-03,2021-03-03,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INDUSTRIAL COL.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483110201","SE REPARA FTC, GENERA BA",22556391.0,,159139.0,38355.0,0.0,SECTOR 07/BLOQUE 01 - RUTA 709302,779668.437035,2423630.33557,36182.0,2021-02-06,2021-02-08,2 days,-25 days,0.057292,0.02,212.1440971969039
524,524,36148.0,2021-03-04,2021-03-04,2021-03-04,2021-03-04,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INDUSTRIAL COL.,,"bache a acargo de alxantarillado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483132600","SE REPARA FTC, GENERA BA",22587296.0,,98494.0,98494.0,90.0,SECTOR 07/BLOQUE 01 - RUTA 709302,779619.592624,2423749.45722,36148.0,2021-02-06,2021-02-08,2 days,-26 days,0.057292,0.02,226.85041905909551
525,525,35589.0,2021-03-05,2021-03-05,2021-03-05,2021-03-05,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483148223","SE REPARA FTC, GENERA BA",22605211.0,,231235.0,231235.0,114.0,SECTOR 05/BLOQUE 07 - RUTA 520001,785874.86,2422347.025,35589.0,2021-02-06,2021-02-08,2 days,-27 days,0.057292,0.02,261.81168193279626
526,526,35591.0,2021-03-05,2021-03-05,2021-03-05,2021-03-05,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,,"bache ya reportado con el numero # 225,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483148376","SE REPARA FTC, GENERA BA",22605229.0,,275366.0,275366.0,115.0,SECTOR 05/BLOQUE 07 - RUTA 520001,785869.33,2422344.69,35591.0,2021-02-06,2021-02-08,2 days,-27 days,0.057292,0.02,261.29613102829495
527,527,35978.0,2021-03-08,2021-03-08,2021-03-08,2021-03-08,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE ORIENTE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483173968","SE REPARA FTC, GENERA BA",22650278.0,,253549.0,253549.0,33.0,SECTOR 05/BLOQUE 11 - RUTA 517103,783289.0198,2425834.6803,35978.0,2021-02-06,2021-02-08,2 days,-30 days,0.057292,0.02,435.3182837347792
528,528,36313.0,2021-03-08,2021-03-08,2021-03-08,2021-03-08,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483170250","SE REPARA FTC, GENERA BA",22631215.0,,187249.0,187249.0,176.0,SECTOR 05/BLOQUE 08 - RUTA 519408,784458.06965,2423521.11255,36313.0,2021-02-06,2021-02-08,2 days,-30 days,0.057292,0.02,230.52035879578062
529,529,36321.0,2021-03-08,2021-03-08,2021-03-08,2021-03-08,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,RODOLFO LANDEROS G. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483172249","SE REPARA FTC, GENERA BA",22633596.0,,97937.0,97937.0,99.0,SECTOR 05/BLOQUE 10 - RUTA 519942,783706.2549,2424740.3904,36321.0,2021-02-06,2021-02-08,2 days,-30 days,0.057292,0.02,273.31507347768417
530,530,36281.0,2021-03-09,2021-03-09,2021-03-09,2021-03-09,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CIRCUNVALACION NTE. FRACC.,,"se desareno tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483186423","SE REPARA FTC, GENERA BA",22659685.0,,160666.0,160666.0,81.0,SECTOR 07/BLOQUE 01 - RUTA 705401,779296.924185,2424111.11813,36281.0,2021-02-06,2021-02-08,2 days,-31 days,0.057292,0.02,283.11365078495396
531,531,36484.0,2021-03-10,2021-03-10,2021-03-11,2021-03-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARO FUGA EN TOMA CENTRAL    ARROYO 2.60*1.80            2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",22769635.0,,49825.0,49825.0,128.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786004.592426,2420762.14993,36484.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,329.5374874596273
532,532,36485.0,2021-03-10,2021-03-10,2021-03-11,2021-03-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.50*1.20,"SE REPARA FTC, GENERA BA",22769637.0,,50504.0,50504.0,118.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786055.43599,2420711.03881,36485.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,346.6883961941299
533,533,36486.0,2021-03-10,2021-03-10,2021-03-11,2021-03-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 2.00*1.00,"SE REPARA FTC, GENERA BA",22769638.0,,50504.0,50504.0,118.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786055.43599,2420711.03881,36486.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,346.6883961941299
534,534,36617.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAS CUMBRES FRACC.,,"elvacheesel mismo delnumero 303,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483242567","SE REPARA FTC, GENERA BA",22778979.0,,121913.0,121913.0,112.0,SECTOR 05/BLOQUE 12 - RUTA 517412,782960.439011,2425498.78647,36617.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,366.02438642259557
535,535,36477.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAS CUMBRES FRACC.,,"elvacnees elmismo delnumero 305,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483242113","SE REPARA FTC, GENERA BA",22769602.0,,147855.0,147855.0,113.0,SECTOR 05/BLOQUE 12 - RUTA 517412,782966.135105,2425500.67338,36477.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,362.7707007018549
536,536,36478.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL PUERTECITO FRACC.,,"bache ya reportado con el#110,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483241213","SE REPARA FTC, GENERA BA",22769609.0,,310237.0,310237.0,157.0,SECTOR 05/BLOQUE 13 - RUTA 508710,784182.770399,2428578.11562,36478.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,520.756722304801
537,537,36479.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL PUERTECITO FRACC.,,"bache ya reportadocon el #110,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483241408","SE REPARA FTC, GENERA BA",22769615.0,,310285.0,310285.0,205.0,SECTOR 05/BLOQUE 13 - RUTA 508710,784187.448584,2428559.1805,36479.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,516.5796162140152
538,538,36480.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL PUERTECITO FRACC.,,"bache ya reportado con el #110,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483241595","SE REPARA FTC, GENERA BA",22769616.0,,310288.0,310288.0,208.0,SECTOR 05/BLOQUE 13 - RUTA 508710,784182.301629,2428557.90909,36480.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,515.3269144975533
539,539,36373.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EL PUERTECITO FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483241045","SE REPARA FTC, GENERA BA",22769398.0,,310233.0,310233.0,153.0,SECTOR 05/BLOQUE 13 - RUTA 508710,784171.116776,2428575.23544,36373.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,517.5204210271797
540,540,36547.0,2021-03-11,2021-03-11,2021-03-11,2021-03-11,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTA DE LAS CUMBRES FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483235869","SE REPARA FTC, GENERA BA",22767338.0,,283483.0,283483.0,76.0,SECTOR 12/BLOQUE 01 - RUTA 121101,785124.096964,2424004.08456,36547.0,2021-02-28,2021-03-05,5 days,-11 days,0.297762,0.0,393.0267893525545
541,541,36578.0,2021-03-12,2021-03-12,2021-03-13,2021-03-13,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PILAR BLANCO FRACC.,,SE REPARO FUGA EN TOMA CENTRAL           BANQUETA 1.20*1.10     .90*.40                     2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",22831664.0,,270382.0,270382.0,194.0,SECTOR 09/BLOQUE 04 - RUTA 914804,778968.442991,2418409.99215,36578.0,2021-02-28,2021-03-05,5 days,-13 days,0.297762,0.0,120.82525060409289
542,542,36516.0,2021-03-16,2021-03-16,2021-03-17,2021-03-17,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTA ALEGRE FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.50*1.30,"SE REPARA FTC, GENERA BA",22908554.0,,123301.0,123301.0,138.0,SECTOR 03/BLOQUE 03 - RUTA 312204,781230.197647,2411716.16136,36516.0,2021-02-28,2021-03-05,5 days,-17 days,0.297762,0.0,473.6953159858926
543,543,36560.0,2021-03-16,2021-03-16,2021-03-16,2021-03-16,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483298500","SE REPARA FTC, GENERA BA",22835252.0,,88334.0,88334.0,121.0,SECTOR 05/BLOQUE 08 - RUTA 519405,784516.190918,2423158.20408,36560.0,2021-02-28,2021-03-05,5 days,-16 days,0.297762,0.0,223.21290048094727
544,544,36604.0,2021-03-17,2021-03-17,2021-03-17,2021-03-17,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483319187","SE REPARA FTC, GENERA BA",22905334.0,,143823.0,143823.0,60.0,SECTOR 05/BLOQUE 09 - RUTA 519934,782171.516298,2423813.91345,36604.0,2021-02-28,2021-03-05,5 days,-17 days,0.297762,0.0,253.49793100639405
545,545,36607.0,2021-03-17,2021-03-17,2021-03-18,2021-03-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LA HUERTA FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.60*1.20,"SE REPARA FTC, GENERA BA",22890666.0,,278715.0,278715.0,235.0,SECTOR 02/BLOQUE 01 - RUTA 202000,781117.555879,2421663.2914,36607.0,2021-02-28,2021-03-05,5 days,-18 days,0.297762,0.0,236.30038131682565
546,546,36843.0,2021-03-18,2021-03-18,2021-03-18,2021-03-18,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483342920","SE REPARA FTC, GENERA BA",22940857.0,,264336.0,264336.0,45.0,SECTOR 05/BLOQUE 06 - RUTA 519901,784631.351204,2421587.79883,36843.0,2021-02-28,2021-03-05,5 days,-18 days,0.297762,0.0,339.5163818465194
547,547,36870.0,2021-03-19,2021-03-19,2021-03-19,2021-03-19,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,BALCONES DE ORIENTE,,"bache urgente ustruyendo la cochera,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483360859","SE REPARA FTC, GENERA BA",22980629.0,,326884.0,326884.0,236.0,SECTOR 05/BLOQUE 07 - RUTA 520011,785274.84783,2422345.60212,36870.0,2021-02-28,2021-03-05,5 days,-19 days,0.297762,0.0,377.0234024657287
548,548,36838.0,2021-03-19,2021-03-19,2021-03-20,2021-03-20,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DEL AJEDREZ FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.50*.70,"SE REPARA FTC, GENERA BA",22980883.0,,61551.0,61551.0,118.0,SECTOR 10/BLOQUE 04 - RUTA MO0089,784133.734302,2418411.36281,36838.0,2021-02-28,2021-03-05,5 days,-20 days,0.297762,0.0,344.55281317680846
549,549,36711.0,2021-03-23,2021-03-23,2021-03-24,2021-03-24,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LA HUERTA FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.50*2.00,"SE REPARA FTC, GENERA BA",23103370.0,,88494.0,88494.0,145.0,SECTOR 02/BLOQUE 01 - RUTA 202000,781077.53724,2421644.82414,36711.0,2021-02-28,2021-03-05,5 days,-24 days,0.297762,0.0,223.39020918392077
550,550,36865.0,2021-03-25,2021-03-25,2021-03-26,2021-03-26,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INSURGENTES COL.,,SE REPARO FUGA EN TOMA CENTRAL           ARROYO 1.80*.80  1.10*.80,"SE REPARA FTC, GENERA BA",23176710.0,,182543.0,182543.0,203.0,SECTOR 09/BLOQUE 02 - RUTA 913603,777991.628017,2419176.14364,36865.0,2021-02-28,2021-03-05,5 days,-26 days,0.297762,0.0,145.1422289701105
551,551,36829.0,2021-03-26,2021-03-26,2021-03-26,2021-03-26,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOS PERICOS COL.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483466232","SE REPARA FTC, GENERA BA",23178109.0,,229194.0,229194.0,86.0,SECTOR 12/BLOQUE 02 - RUTA 120111,784495.768708,2424123.2035,36829.0,2021-02-28,2021-03-05,5 days,-26 days,0.297762,0.0,289.0779239963225
552,552,36880.0,2021-03-26,2021-03-26,2021-03-26,2021-03-26,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOS PERICOS COL.,,"fuga ya reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525483466128","SE REPARA FTC, GENERA BA",23176815.0,,229166.0,229166.0,85.0,SECTOR 12/BLOQUE 02 - RUTA 120111,784503.750583,2424127.28139,36880.0,2021-02-28,2021-03-05,5 days,-26 days,0.297762,0.0,290.8198410593737
